          x1          x2          x3     azimuth         dip         iRx
  -3479.68750       0.00000000       250.000000               0           0         190
  -3453.12500       0.00000000       250.000000               0           0         191
  -3426.56250       0.00000000       250.000000               0           0         192
  -3400.00000       0.00000000       250.000000               0           0         193
  -3373.43750       0.00000000       250.000000               0           0         194
  -3346.87500       0.00000000       250.000000               0           0         195
  -3320.31250       0.00000000       250.000000               0           0         196
  -3293.75000       0.00000000       250.000000               0           0         197
  -3267.18750       0.00000000       250.000000               0           0         198
  -3240.62500       0.00000000       250.000000               0           0         199
  -3214.06250       0.00000000       250.000000               0           0         200
  -3187.50000       0.00000000       250.000000               0           0         201
  -3160.93750       0.00000000       250.000000               0           0         202
  -3134.37500       0.00000000       250.000000               0           0         203
  -3107.81250       0.00000000       250.000000               0           0         204
  -3081.25000       0.00000000       250.000000               0           0         205
  -3054.68750       0.00000000       250.000000               0           0         206
  -3028.12500       0.00000000       250.000000               0           0         207
  -3001.56250       0.00000000       250.000000               0           0         208
  -2975.00000       0.00000000       250.000000               0           0         209
  -2948.43750       0.00000000       250.000000               0           0         210
  -2921.87500       0.00000000       250.000000               0           0         211
  -2895.31250       0.00000000       250.000000               0           0         212
  -2868.75000       0.00000000       250.000000               0           0         213
  -2842.18750       0.00000000       250.000000               0           0         214
  -2815.62500       0.00000000       250.000000               0           0         215
  -2789.06250       0.00000000       250.000000               0           0         216
  -2762.50000       0.00000000       250.000000               0           0         217
  -2735.93750       0.00000000       250.000000               0           0         218
  -2709.37500       0.00000000       250.000000               0           0         219
  -2682.81250       0.00000000       250.000000               0           0         220
  -2656.25000       0.00000000       250.000000               0           0         221
  -2629.68750       0.00000000       250.000000               0           0         222
  -2603.12500       0.00000000       250.000000               0           0         223
  -2576.56250       0.00000000       250.000000               0           0         224
  -2550.00000       0.00000000       250.000000               0           0         225
  -2523.43750       0.00000000       250.000000               0           0         226
  -2496.87500       0.00000000       250.000000               0           0         227
  -2470.31250       0.00000000       250.000000               0           0         228
  -2443.75000       0.00000000       250.000000               0           0         229
  -2417.18750       0.00000000       250.000000               0           0         230
  -2390.62500       0.00000000       250.000000               0           0         231
  -2364.06250       0.00000000       250.000000               0           0         232
  -2337.50000       0.00000000       250.000000               0           0         233
  -2310.93750       0.00000000       250.000000               0           0         234
  -2284.37500       0.00000000       250.000000               0           0         235
  -2257.81250       0.00000000       250.000000               0           0         236
  -2231.25000       0.00000000       250.000000               0           0         237
  -2204.68750       0.00000000       250.000000               0           0         238
  -2178.12500       0.00000000       250.000000               0           0         239
  -2151.56250       0.00000000       250.000000               0           0         240
  -2125.00000       0.00000000       250.000000               0           0         241
  -2098.43750       0.00000000       250.000000               0           0         242
  -2071.87500       0.00000000       250.000000               0           0         243
  -2045.31250       0.00000000       250.000000               0           0         244
  -2018.75000       0.00000000       250.000000               0           0         245
  -1992.18750       0.00000000       250.000000               0           0         246
  -1965.62500       0.00000000       250.000000               0           0         247
  -1939.06250       0.00000000       250.000000               0           0         248
  -1912.50000       0.00000000       250.000000               0           0         249
  -1885.93750       0.00000000       250.000000               0           0         250
  -1859.37500       0.00000000       250.000000               0           0         251
  -1832.81250       0.00000000       250.000000               0           0         252
  -1806.25000       0.00000000       250.000000               0           0         253
  -1779.68750       0.00000000       250.000000               0           0         254
  -1753.12500       0.00000000       250.000000               0           0         255
  -1726.56250       0.00000000       250.000000               0           0         256
  -1700.00000       0.00000000       250.000000               0           0         257
  -1673.43750       0.00000000       250.000000               0           0         258
  -1646.87500       0.00000000       250.000000               0           0         259
  -1620.31250       0.00000000       250.000000               0           0         260
