          x1          x2          x3     azimuth         dip         iRx
   8100.00000       0.00000000       825.000000               0           0         182
   8200.00000       0.00000000       825.000000               0           0         183
   8300.00000       0.00000000       825.000000               0           0         184
   8400.00000       0.00000000       825.000000               0           0         185
   8500.00000       0.00000000       825.000000               0           0         186
   8600.00000       0.00000000       825.000000               0           0         187
   8700.00000       0.00000000       825.000000               0           0         188
   8800.00000       0.00000000       825.000000               0           0         189
   8900.00000       0.00000000       825.000000               0           0         190
   9000.00000       0.00000000       825.000000               0           0         191
   9100.00000       0.00000000       825.000000               0           0         192
   9200.00000       0.00000000       825.000000               0           0         193
   9300.00000       0.00000000       825.000000               0           0         194
   9400.00000       0.00000000       825.000000               0           0         195
   9500.00000       0.00000000       825.000000               0           0         196
   9600.00000       0.00000000       825.000000               0           0         197
   9700.00000       0.00000000       825.000000               0           0         198
   9800.00000       0.00000000       825.000000               0           0         199
   9900.00000       0.00000000       825.000000               0           0         200
   10000.0000       0.00000000       825.000000               0           0         201
